2025-07-08 02:10:25,627 || INFO || JID set to: worker@localhost/ZpquB--4
2025-07-08 17:36:58,397 || INFO || [FinancialNewsAgent] Simulated financial news for 'None'
2025-07-08 17:36:58,397 || INFO || [FinancialNewsAgent] Sent response to manager@localhost with status: success
2025-07-08 17:36:58,777 || INFO || HTTP Request: GET https://www.alphavantage.co/query?function=GLOBAL_QUOTE&symbol=TSLA&apikey=POFEW0Q1VCNTQ4GS "HTTP/1.1 200 OK"
2025-07-08 17:36:58,781 || INFO || [StockPriceAgent] Successfully processed task req_001_stock_price for intent 'get_stock_price'
2025-07-08 17:40:55,998 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-30' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,000 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-28' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,000 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-31' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,000 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-37' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,000 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-29' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,000 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-27' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:40:56,001 || ERROR || Exception running behaviour CyclicBehaviour/HandleFinancialNewsRequest: Event loop is closed
2025-07-08 17:40:56,002 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\financial_news_agent.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,002 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: Event loop is closed
2025-07-08 17:40:56,002 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: None
2025-07-08 17:40:56,002 || ERROR || Exception running behaviour CyclicBehaviour/HandleSentimentRequest: Event loop is closed
2025-07-08 17:40:56,003 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\newsag.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,003 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: Event loop is closed
2025-07-08 17:40:56,003 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: None
2025-07-08 17:40:56,003 || ERROR || Exception running behaviour CyclicBehaviour/HandleStockPriceRequest: Event loop is closed
2025-07-08 17:40:56,003 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\stockpriceag.py", line 47, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,004 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: Event loop is closed
2025-07-08 17:40:56,004 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: None
2025-07-08 17:40:56,004 || ERROR || Exception running behaviour CyclicBehaviour/ReceiveWorkerResponse: Event loop is closed
2025-07-08 17:40:56,005 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\manager.py", line 111, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,005 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: Event loop is closed
2025-07-08 17:40:56,005 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: None
2025-07-08 17:40:56,005 || ERROR || Exception running behaviour CyclicBehaviour/HandlePortfolioAnalysisRequest: Event loop is closed
2025-07-08 17:40:56,005 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\portfolio_analysis_agent.py", line 48, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,005 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: Event loop is closed
2025-07-08 17:40:56,005 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: None
2025-07-08 17:40:56,006 || ERROR || Exception running behaviour CyclicBehaviour/HandleHistoricalDataRequest: Event loop is closed
2025-07-08 17:40:56,006 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\historical_data_agent.py", line 46, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:40:56,006 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: Event loop is closed
2025-07-08 17:40:56,006 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: None
2025-07-08 17:52:51,715 || INFO || JID set to: sentiment_worker@localhost/CW0ULRHI
2025-07-08 17:52:51,718 || INFO || JID set to: historical_data_worker@localhost/zV5Gg5on
2025-07-08 17:52:51,719 || INFO || JID set to: financial_news_worker@localhost/VWuM7DxX
2025-07-08 17:52:51,724 || INFO || [HistoricalDataAgent] Agent historical_data_worker@localhost setup initiated.
2025-07-08 17:52:51,724 || INFO || [HistoricalDataAgent] Presence set to available.
2025-07-08 17:52:51,725 || INFO || [HistoricalDataAgent] Service registered.
2025-07-08 17:52:51,725 || INFO || [FinancialNewsAgent] Agent financial_news_worker@localhost initialized.
2025-07-08 17:52:51,726 || INFO || [FinancialNewsAgent] Presence set to available.
2025-07-08 17:52:51,726 || INFO || [FinancialNewsAgent] Service registered.
2025-07-08 17:52:51,728 || INFO || JID set to: stock_worker@localhost/sz_7FaDA
2025-07-08 17:52:51,730 || INFO || JID set to: portfolio_worker@localhost/iGKTjSO_
2025-07-08 17:52:51,733 || INFO || [StockPriceAgent] Agent stock_worker@localhost starting...
2025-07-08 17:52:51,735 || INFO || [PortfolioAnalysisAgent] Presence set to available.
2025-07-08 17:52:51,737 || INFO || [PortfolioAnalysisAgent] Service registered.
2025-07-08 17:52:54,851 || INFO || JID set to: manager@localhost/VH5j7F8q
2025-07-08 17:52:54,856 || INFO || Killing behavior OneShotBehaviour/SimulateClientRequest with exit code: None
2025-07-08 17:52:55,273 || INFO || [PortfolioAnalysisAgent] Received request: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_analyze_portfolio', 'parent_task': 'req_001', 'intent': 'analyze_portfolio', 'parameters': {'portfolio': [{'symbol': 'TSLA', 'shares': 3}, {'symbol': 'AAPL', 'shares': 5}, {'symbol': 'GOOGL', 'shares': 2}]}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:22:54.854987'}
2025-07-08 17:52:55,274 || INFO || [PortfolioAnalysisAgent] Analysis complete. Total value: 950.0
2025-07-08 17:52:55,274 || INFO || [PortfolioAnalysisAgent] Successfully processed request req_001_analyze_portfolio for intent 'analyze_portfolio'
2025-07-08 17:52:55,274 || INFO || [PortfolioAnalysisAgent] Response sent to manager@localhost (Status: success)
2025-07-08 17:52:55,274 || INFO || [FinancialNewsAgent] Received task from manager@localhost: {'protocol': 'finance_mcp', 'version': '1.0', 'type': 'subtask_request', 'task_id': 'req_001_financial_news', 'parent_task': 'req_001', 'intent': 'get_financial_news', 'parameters': {'company': 'Tesla'}, 'reply_to': 'manager@localhost', 'timestamp': '2025-07-08T12:22:54.855375'}
2025-07-08 17:52:55,275 || INFO || [FinancialNewsAgent] Simulating news fetch for 'None' (limit: 1)
2025-07-08 17:52:55,275 || INFO || [FinancialNewsAgent] Simulated financial news for 'None'
2025-07-08 17:52:55,275 || INFO || [FinancialNewsAgent] Sent response to manager@localhost with status: success
2025-07-08 17:52:56,660 || INFO || HTTP Request: GET https://www.alphavantage.co/query?function=GLOBAL_QUOTE&symbol=TSLA&apikey=POFEW0Q1VCNTQ4GS "HTTP/1.1 200 OK"
2025-07-08 17:52:56,663 || INFO || [StockPriceAgent] Successfully processed task req_001_stock_price for intent 'get_stock_price'
2025-07-08 17:54:45,023 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-29' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,024 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-27' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,024 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-37' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,024 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-30' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,024 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-31' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,024 || ERROR || Task was destroyed but it is pending!
task: <Task cancelling name='Task-28' coro=<CyclicBehaviour._start() running at D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py:140> wait_for=<Future pending cb=[Task.task_wakeup()]> cb=[gather.<locals>._done_callback() at C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py:820]>
2025-07-08 17:54:45,025 || ERROR || Exception running behaviour CyclicBehaviour/HandleFinancialNewsRequest: Event loop is closed
2025-07-08 17:54:45,025 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\financial_news_agent.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,026 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: Event loop is closed
2025-07-08 17:54:45,026 || INFO || Killing behavior CyclicBehaviour/HandleFinancialNewsRequest with exit code: None
2025-07-08 17:54:45,026 || ERROR || Exception running behaviour CyclicBehaviour/HandleSentimentRequest: Event loop is closed
2025-07-08 17:54:45,026 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\newsag.py", line 45, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,026 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: Event loop is closed
2025-07-08 17:54:45,026 || INFO || Killing behavior CyclicBehaviour/HandleSentimentRequest with exit code: None
2025-07-08 17:54:45,026 || ERROR || Exception running behaviour CyclicBehaviour/ReceiveWorkerResponse: Event loop is closed
2025-07-08 17:54:45,027 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\manager.py", line 111, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,027 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: Event loop is closed
2025-07-08 17:54:45,027 || INFO || Killing behavior CyclicBehaviour/ReceiveWorkerResponse with exit code: None
2025-07-08 17:54:45,027 || ERROR || Exception running behaviour CyclicBehaviour/HandleStockPriceRequest: Event loop is closed
2025-07-08 17:54:45,027 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\stockpriceag.py", line 47, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,027 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: Event loop is closed
2025-07-08 17:54:45,028 || INFO || Killing behavior CyclicBehaviour/HandleStockPriceRequest with exit code: None
2025-07-08 17:54:45,028 || ERROR || Exception running behaviour CyclicBehaviour/HandlePortfolioAnalysisRequest: Event loop is closed
2025-07-08 17:54:45,028 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\portfolio_analysis_agent.py", line 49, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,028 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: Event loop is closed
2025-07-08 17:54:45,028 || INFO || Killing behavior CyclicBehaviour/HandlePortfolioAnalysisRequest with exit code: None
2025-07-08 17:54:45,028 || ERROR || Exception running behaviour CyclicBehaviour/HandleHistoricalDataRequest: Event loop is closed
2025-07-08 17:54:45,028 || ERROR || Traceback (most recent call last):
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 186, in get
GeneratorExit

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 285, in _step
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 274, in _run
  File "D:\samsungprism\agents\historical_data_agent.py", line 46, in run
  File "D:\samsungprism\venv\Lib\site-packages\spade\behaviour.py", line 359, in receive
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\tasks.py", line 507, in wait_for
    return await fut
           ^^^^^^^^^
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\queues.py", line 188, in get
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 827, in call_soon
    self._check_closed()
  File "C:\Users\sinha\AppData\Local\Programs\Python\Python313\Lib\asyncio\base_events.py", line 550, in _check_closed
    raise RuntimeError('Event loop is closed')
RuntimeError: Event loop is closed

2025-07-08 17:54:45,028 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: Event loop is closed
2025-07-08 17:54:45,028 || INFO || Killing behavior CyclicBehaviour/HandleHistoricalDataRequest with exit code: None
2025-07-08 17:54:45,029 || ERROR || Task was destroyed but it is pending!
task: <Task pending name='Task-64' coro=<XEP_0199._keepalive() running at D:\samsungprism\venv\Lib\site-packages\slixmpp\plugins\xep_0199\ping.py:143> wait_for=<Future pending cb=[Task.task_wakeup()]>>
2025-07-08 17:54:45,029 || ERROR || Task was destroyed but it is pending!
task: <Task pending name='Task-65' coro=<XEP_0199._keepalive() running at D:\samsungprism\venv\Lib\site-packages\slixmpp\plugins\xep_0199\ping.py:143> wait_for=<Future pending cb=[Task.task_wakeup()]>>
2025-07-08 17:54:45,029 || ERROR || Task was destroyed but it is pending!
task: <Task pending name='Task-66' coro=<XEP_0199._keepalive() running at D:\samsungprism\venv\Lib\site-packages\slixmpp\plugins\xep_0199\ping.py:143> wait_for=<Future pending cb=[Task.task_wakeup()]>>
2025-07-08 17:54:45,029 || ERROR || Task was destroyed but it is pending!
task: <Task pending name='Task-67' coro=<XEP_0199._keepalive() running at D:\samsungprism\venv\Lib\site-packages\slixmpp\plugins\xep_0199\ping.py:143> wait_for=<Future pending cb=[Task.task_wakeup()]>>
2025-07-08 17:54:45,029 || ERROR || Task was destroyed but it is pending!
task: <Task pending name='Task-68' coro=<XEP_0199._keepalive() running at D:\samsungprism\venv\Lib\site-packages\slixmpp\plugins\xep_0199\ping.py:143> wait_for=<Future pending cb=[Task.task_wakeup()]>>
2025-07-08 18:19:39,125 || INFO || JID set to: historical_data_worker@localhost/AwEshzSf
2025-07-08 18:19:39,129 || INFO || [HistoricalDataAgent] Agent historical_data_worker@localhost setup initiated.
2025-07-08 18:19:39,130 || INFO || [HistoricalDataAgent] Presence set to available.
